run_name,subset_name,top_k,num_selected_features,model_family,model_variant,balanced_accuracy,macro_f1,sensitivity,specificity,precision,auroc,auprc
language_es_reading_phase2,task_specific_semantic,50,9,lr,c1,0.7286821705426356,0.7087517934002869,0.6666666666666666,0.7906976744186046,0.5263157894736842,0.7922480620155039,0.6600831179402608
language_es_reading_phase2,task_specific_semantic,100,9,lr,c1,0.7286821705426356,0.7087517934002869,0.6666666666666666,0.7906976744186046,0.5263157894736842,0.7922480620155039,0.6600831179402608
language_es_reading_phase2,task_specific_semantic,50,9,svm,rbf_c1,0.7271317829457364,0.6869095816464237,0.7333333333333333,0.7209302325581395,0.4782608695652174,0.7612403100775194,0.5023010817371844
language_es_reading_phase2,task_specific_semantic,100,9,svm,rbf_c1,0.7271317829457364,0.6869095816464237,0.7333333333333333,0.7209302325581395,0.4782608695652174,0.7612403100775194,0.5023010817371844
language_es_reading_phase2,semantic_plus_pause,50,11,svm,rbf_c1,0.7170542635658914,0.693121693121693,0.6666666666666666,0.7674418604651163,0.5,0.7829457364341086,0.4905380156242225
language_es_reading_phase2,semantic_plus_pause,100,11,svm,rbf_c1,0.7170542635658914,0.693121693121693,0.6666666666666666,0.7674418604651163,0.5,0.7829457364341086,0.4905380156242225
language_es_reading_phase2,semantic_plus_pause,50,11,svm,linear_c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7472868217054264,0.5545241162346425
language_es_reading_phase2,semantic_plus_pause,100,11,svm,linear_c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7472868217054264,0.5545241162346425
language_es_reading_phase2,semantic_plus_pause,50,11,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7271317829457364,0.5494797864108687
language_es_reading_phase2,semantic_plus_pause,100,11,lr,c1,0.7069767441860465,0.6979166666666667,0.6,0.813953488372093,0.5294117647058824,0.7271317829457364,0.5494797864108687
language_es_reading_phase2,task_specific_semantic,50,9,svm,linear_c1,0.6953488372093023,0.6823658269441402,0.6,0.7906976744186046,0.5,0.7891472868217054,0.6559020740256438
language_es_reading_phase2,task_specific_semantic,100,9,svm,linear_c1,0.6953488372093023,0.6823658269441402,0.6,0.7906976744186046,0.5,0.7891472868217054,0.6559020740256438
language_es_reading_phase2,rich_universal,50,50,svm,rbf_c1,0.6821705426356589,0.6477732793522267,0.6666666666666666,0.6976744186046512,0.43478260869565216,0.6666666666666666,0.4583198874631099
language_es_reading_phase2,all_phase2,50,50,svm,rbf_c1,0.6604651162790698,0.6375,0.6,0.7209302325581395,0.42857142857142855,0.6713178294573644,0.4070133928308468
language_es_reading_phase2,rich_universal,100,98,dt,depth20,0.6403100775193798,0.6403100775193798,0.4666666666666667,0.813953488372093,0.4666666666666667,0.6341085271317829,0.3557088122605364
language_es_reading_phase2,all_phase2,50,50,dt,depth20,0.6302325581395349,0.6379525593008739,0.4,0.8604651162790697,0.5,0.6232558139534883,0.3551724137931035
language_es_reading_phase2,task_specific_semantic,50,9,dt,depth20,0.6286821705426356,0.6258064516129033,0.4666666666666667,0.7906976744186046,0.4375,0.6286821705426356,0.3420977011494253
language_es_reading_phase2,task_specific_semantic,100,9,dt,depth20,0.6286821705426356,0.6258064516129033,0.4666666666666667,0.7906976744186046,0.4375,0.6286821705426356,0.3420977011494253
language_es_reading_phase2,rich_universal,50,50,lr,c1,0.6170542635658915,0.6116071428571428,0.4666666666666667,0.7674418604651163,0.4117647058823529,0.5596899224806202,0.41271128599674417
language_es_reading_phase2,all_phase2,100,100,svm,rbf_c1,0.6155038759689923,0.5972222222222222,0.5333333333333333,0.6976744186046512,0.38095238095238093,0.6403100775193797,0.4227915518403628
language_es_reading_phase2,phase1_universal,100,69,dt,depth20,0.6069767441860465,0.6091954022988506,0.4,0.813953488372093,0.42857142857142855,0.6069767441860465,0.3266009852216749
language_es_reading_phase2,phase1_universal,100,69,svm,rbf_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.6434108527131783,0.42231134923926206
language_es_reading_phase2,phase1_universal,50,50,svm,rbf_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.6372093023255814,0.430583554881339
language_es_reading_phase2,phase1_universal,50,50,svm,linear_c1,0.6054263565891473,0.597663380795911,0.4666666666666667,0.7441860465116279,0.3888888888888889,0.5410852713178295,0.3924002946113232
language_es_reading_phase2,rich_universal,100,98,svm,rbf_c1,0.5937984496124031,0.5839311334289814,0.4666666666666667,0.7209302325581395,0.3684210526315789,0.6372093023255814,0.42628630265518386
language_es_reading_phase2,phase1_universal,50,50,lr,c1,0.5937984496124031,0.5839311334289814,0.4666666666666667,0.7209302325581395,0.3684210526315789,0.5689922480620154,0.381828202661536
language_es_reading_phase2,rich_universal,50,50,svm,linear_c1,0.5937984496124031,0.5839311334289814,0.4666666666666667,0.7209302325581395,0.3684210526315789,0.5596899224806202,0.3716872851149899
language_es_reading_phase2,rich_universal,50,50,dt,depth20,0.5837209302325581,0.5817836812144213,0.4,0.7674418604651163,0.375,0.5767441860465117,0.30517241379310345
language_es_reading_phase2,task_specific_semantic,50,9,rf,n200,0.5767441860465117,0.5770833333333333,0.2,0.9534883720930233,0.6,0.6403100775193798,0.468499619497868
language_es_reading_phase2,task_specific_semantic,100,9,rf,n200,0.5767441860465117,0.5770833333333333,0.2,0.9534883720930233,0.6,0.6403100775193798,0.468499619497868
language_es_reading_phase2,semantic_plus_pause,50,11,dt,depth20,0.5736434108527132,0.5762987012987013,0.3333333333333333,0.813953488372093,0.38461538461538464,0.565891472868217,0.3006189213085765
language_es_reading_phase2,semantic_plus_pause,100,11,dt,depth20,0.5736434108527132,0.5762987012987013,0.3333333333333333,0.813953488372093,0.38461538461538464,0.565891472868217,0.3006189213085765
language_es_reading_phase2,all_phase2,100,100,lr,c1,0.5705426356589147,0.5569444444444445,0.4666666666666667,0.6744186046511628,0.3333333333333333,0.6031007751937985,0.55610514462407
language_es_reading_phase2,semantic_plus_pause,50,11,rf,n200,0.5651162790697675,0.5639097744360901,0.2,0.9302325581395349,0.5,0.641860465116279,0.4460818691112809
language_es_reading_phase2,semantic_plus_pause,100,11,rf,n200,0.5651162790697675,0.5639097744360901,0.2,0.9302325581395349,0.5,0.641860465116279,0.4460818691112809
language_es_reading_phase2,all_phase2,50,50,svm,linear_c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5364341085271318,0.45227943979676694
language_es_reading_phase2,phase1_universal,100,69,lr,c1,0.5604651162790697,0.5553121577217963,0.4,0.7209302325581395,0.3333333333333333,0.5162790697674419,0.3267924498179371
language_es_reading_phase2,all_phase2,100,100,svm,linear_c1,0.5589147286821705,0.5436195689360246,0.4666666666666667,0.6511627906976745,0.3181818181818182,0.6294573643410852,0.49668450916045503
language_es_reading_phase2,all_phase2,50,50,rf,n200,0.5550387596899224,0.5396825396825397,0.13333333333333333,0.9767441860465116,0.6666666666666666,0.7,0.45088778195220125
language_es_reading_phase2,rich_universal,100,98,lr,c1,0.5372093023255814,0.5294532627865961,0.4,0.6744186046511628,0.3,0.5503875968992248,0.40112052833351397
language_es_reading_phase2,all_phase2,50,50,lr,c1,0.5271317829457364,0.5252976190476191,0.3333333333333333,0.7209302325581395,0.29411764705882354,0.5689922480620154,0.48379488794722647
language_es_reading_phase2,phase1_universal,50,50,rf,n200,0.5217054263565891,0.483065953654189,0.06666666666666667,0.9767441860465116,0.5,0.6294573643410853,0.4222453777790689
language_es_reading_phase2,all_phase2,100,100,dt,depth20,0.5054263565891473,0.5054263565891473,0.26666666666666666,0.7441860465116279,0.26666666666666666,0.4968992248062015,0.2607662835249042
language_es_reading_phase2,phase1_universal,100,69,svm,linear_c1,0.5038759689922481,0.5007173601147776,0.3333333333333333,0.6744186046511628,0.2631578947368421,0.5100775193798449,0.32422840047146884
language_es_reading_phase2,rich_universal,100,98,svm,linear_c1,0.49224806201550386,0.48853615520282184,0.3333333333333333,0.6511627906976745,0.25,0.5054263565891473,0.34188708513315014
language_es_reading_phase2,all_phase2,100,100,rf,n200,0.4883720930232558,0.42,0.0,0.9767441860465116,0.0,0.7015503875968991,0.47047876444161274
language_es_reading_phase2,rich_universal,50,50,rf,n200,0.4883720930232558,0.42,0.0,0.9767441860465116,0.0,0.6984496124031008,0.4788868873765164
language_es_reading_phase2,rich_universal,100,98,rf,n200,0.4883720930232558,0.42,0.0,0.9767441860465116,0.0,0.6488372093023256,0.397757634569655
language_es_reading_phase2,phase1_universal,100,69,rf,n200,0.4883720930232558,0.42,0.0,0.9767441860465116,0.0,0.6465116279069767,0.4355297311454947
language_es_reading_phase2,phase1_universal,50,50,dt,depth20,0.4720930232558139,0.47126436781609193,0.2,0.7441860465116279,0.21428571428571427,0.4720930232558139,0.24975369458128083
